Worm_RPM,Input_Torque,Output_Torque,Motor_Current,Oil_Temp,Ambient_Temp,Axial_Vib,Radial_Vib,Cu_PPM,Fe_PPM,Efficiency_Calc,Friction_Coeff,Backlash,Failure_Label,Fault_Type,RUL_Cycles
1361.6,69.59,2265.93,24.24,60.11,27.6,4.534,2.304,54.0,8.45,0.814,0.0385,0.1265,Minor Fault,General Degredation,86043
1018.5,68.28,2078.2,25.23,53.67,23.72,5.842,2.042,46.05,12.81,0.7609,0.0522,0.1463,Minor Fault,General Degredation,58527
2665.0,63.86,2155.73,21.18,71.13,19.77,3.613,2.056,35.46,30.37,0.8439,0.0369,0.1419,No Fault,Healthy,66815
2989.6,74.77,2401.01,24.22,100.66,20.25,5.034,1.936,49.56,9.45,0.8028,0.0408,0.1238,Major Fault,Thermal Breakdown,27503
3097.3,48.86,1593.03,18.6,78.17,21.24,4.083,1.479,51.57,14.78,0.8151,0.0377,0.1145,Minor Fault,General Degredation,53192
2232.5,53.01,1843.37,16.44,40.8,14.98,3.163,1.779,20.73,6.19,0.8694,0.0225,0.0862,No Fault,Healthy,546798
1454.5,45.55,1498.56,16.54,53.96,31.3,3.385,1.594,47.98,6.54,0.8225,0.032,0.111,No Fault,Healthy,154579
2890.5,60.14,1794.18,23.21,99.56,18.21,4.939,1.959,45.41,11.37,0.7459,0.0557,0.165,Major Fault,Thermal Breakdown,14888
2789.2,58.2,1915.41,19.9,79.16,24.73,4.232,1.358,25.19,14.86,0.8228,0.0314,0.114,No Fault,Healthy,74533
1564.9,72.85,2335.01,26.05,61.27,18.66,4.982,1.841,45.71,13.27,0.8013,0.0479,0.1416,Minor Fault,General Degredation,53498
3339.2,65.8,2241.83,19.81,85.84,24.4,3.615,1.767,18.14,4.35,0.8517,0.02,0.1051,Minor Fault,General Degredation,156225
1181.8,70.34,2287.91,23.0,55.51,25.25,4.954,2.491,37.3,7.91,0.8131,0.036,0.1164,Minor Fault,General Degredation,115592
3553.3,57.04,1838.82,20.24,103.9,31.26,5.07,1.483,51.92,10.98,0.8059,0.0443,0.13,Major Fault,Thermal Breakdown,21632
3222.7,66.09,2097.03,22.16,99.94,18.61,4.001,2.031,38.24,14.81,0.7933,0.0394,0.1174,Major Fault,Thermal Breakdown,29758
2757.3,87.19,2807.09,28.61,123.34,31.15,5.538,1.915,57.96,13.77,0.8049,0.0437,0.1335,Major Fault,Thermal Breakdown,15986
3434.6,39.82,1371.44,12.77,65.52,32.85,3.415,2.159,37.33,4.58,0.8611,0.02,0.0885,No Fault,Healthy,268411
2850.2,32.41,1067.89,13.27,56.87,26.58,3.456,1.246,117.69,8.99,0.8236,0.0297,0.1048,No Fault,Healthy,161475
1414.2,69.55,2332.14,22.7,65.46,32.26,4.759,1.441,49.5,12.54,0.8383,0.0337,0.1163,No Fault,Healthy,94894
2093.8,47.27,1572.8,16.76,44.99,18.58,4.243,1.439,29.45,8.33,0.8318,0.0298,0.1052,No Fault,Healthy,256428
1093.1,39.27,1252.63,15.74,42.75,26.07,3.192,1.238,57.73,19.09,0.7974,0.0387,0.1261,Minor Fault,General Degredation,168447
1952.1,68.01,2313.99,19.76,61.74,25.26,3.205,2.232,29.73,6.14,0.8506,0.0218,0.0932,No Fault,Healthy,254411
2902.3,44.93,1492.83,16.65,67.95,26.09,3.983,1.221,31.69,9.7,0.8306,0.0366,0.128,No Fault,Healthy,74537
1943.4,83.09,2476.69,29.17,106.75,31.63,5.94,1.994,69.21,15.8,0.7452,0.0594,0.1604,Major Fault,Thermal Breakdown,11493
1791.8,62.35,2014.19,21.88,73.85,32.13,4.02,1.837,42.06,10.18,0.8077,0.0363,0.116,Minor Fault,General Degredation,64037
2507.5,56.96,1970.85,18.07,66.42,28.56,2.581,1.916,50.93,5.59,0.865,0.0236,0.1085,No Fault,Healthy,187524
3255.0,47.68,1451.43,19.21,86.4,17.46,4.707,1.396,59.5,11.39,0.7611,0.05,0.1512,Minor Fault,General Degredation,24650
1028.5,63.23,2052.96,20.88,50.18,23.16,4.826,1.738,49.91,8.15,0.8117,0.034,0.1075,Minor Fault,General Degredation,158368
1940.8,36.14,1244.78,12.04,40.41,23.9,3.116,1.94,42.42,5.63,0.8612,0.0245,0.1152,No Fault,Healthy,469871
1327.3,22.98,738.87,11.97,37.31,26.1,2.955,2.082,84.85,12.57,0.804,0.038,0.1306,Minor Fault,General Degredation,229389
2777.5,36.69,1201.4,15.27,63.15,28.55,3.768,1.563,67.74,14.71,0.8187,0.0345,0.1234,Minor Fault,General Degredation,96990
1185.5,77.06,2487.25,25.47,61.72,27.32,5.172,1.78,67.89,15.39,0.8069,0.0411,0.1536,Minor Fault,General Degredation,71452
2695.0,46.14,1476.09,18.06,76.03,29.0,4.236,1.594,44.09,12.31,0.7998,0.0402,0.1266,Minor Fault,General Degredation,49163
1672.7,38.48,1188.81,16.18,56.32,28.43,4.198,1.17,36.11,18.83,0.7723,0.0451,0.1206,Minor Fault,General Degredation,71491
1437.1,58.67,1869.41,21.12,53.5,23.03,4.82,1.874,35.86,13.32,0.7966,0.0415,0.1293,Minor Fault,General Degredation,93496
3428.2,93.37,2610.55,31.93,213.25,27.88,6.285,2.445,50.79,30.63,0.699,0.0626,0.1683,Major Fault,Thermal Breakdown,2649
950.0,76.38,2519.36,24.52,54.38,28.08,3.734,1.525,46.76,9.11,0.8246,0.0331,0.12,No Fault,Healthy,142297
2082.0,47.99,1631.74,16.59,69.15,39.24,3.246,1.564,44.23,13.33,0.85,0.0263,0.113,No Fault,Healthy,139305
958.4,47.72,1571.9,16.6,41.71,25.15,3.007,1.474,71.68,10.78,0.8234,0.0306,0.1115,No Fault,Healthy,282875
2205.7,48.06,1476.8,19.63,71.66,24.69,4.568,2.131,85.32,14.31,0.7682,0.0512,0.1401,Minor Fault,General Degredation,34289
2252.8,46.35,1581.08,14.43,62.49,30.37,3.366,1.434,20.8,7.46,0.8529,0.0231,0.1063,No Fault,Healthy,221074
1768.5,68.16,2089.05,24.69,82.39,30.73,5.448,2.073,44.44,10.24,0.7663,0.0494,0.1628,Minor Fault,General Degredation,27685
1256.8,54.96,1588.18,23.56,67.16,28.53,5.488,1.953,50.93,14.15,0.7224,0.0613,0.1762,Minor Fault,General Degredation,27257
1916.2,43.3,1323.78,18.12,58.88,20.1,3.721,1.262,68.14,11.19,0.7643,0.0537,0.1747,Minor Fault,General Degredation,45992
2715.1,39.96,1280.68,15.08,60.73,22.47,2.855,1.015,51.23,8.71,0.8013,0.0355,0.1263,Minor Fault,General Degredation,99326
3012.5,94.52,2932.89,30.06,141.88,23.82,6.047,1.923,45.14,14.72,0.7758,0.0466,0.1509,Major Fault,Thermal Breakdown,10519
2333.0,71.08,2167.75,25.42,101.53,25.82,5.156,2.501,39.94,25.01,0.7624,0.0488,0.1404,Major Fault,Thermal Breakdown,18729
2492.6,47.16,1571.66,17.04,65.68,27.51,3.823,1.387,81.29,12.09,0.8332,0.0356,0.1362,No Fault,Healthy,84316
1441.7,78.19,2620.36,24.18,58.26,20.08,3.849,2.198,60.41,6.65,0.8379,0.029,0.1044,No Fault,Healthy,161425
1675.8,42.71,1351.26,16.94,51.38,22.81,4.48,1.918,39.23,8.14,0.7909,0.0393,0.1434,Minor Fault,General Degredation,113057
1337.1,57.94,1771.75,21.81,57.22,23.29,4.754,1.952,70.74,16.29,0.7644,0.0488,0.1605,Minor Fault,General Degredation,59138
1573.1,56.3,1723.61,21.91,68.72,27.98,5.089,1.779,130.01,11.93,0.7653,0.0533,0.1575,Minor Fault,General Degredation,34335
1507.2,62.73,2010.51,21.71,64.66,28.08,4.939,2.16,44.82,13.34,0.8012,0.0409,0.1354,Minor Fault,General Degredation,65703
2302.5,45.87,1467.37,16.71,71.68,33.57,3.946,1.369,32.18,18.04,0.7998,0.0378,0.1324,Minor Fault,General Degredation,62597
2419.3,61.93,1978.28,22.61,85.86,29.14,4.904,1.742,41.46,7.85,0.7986,0.0388,0.1304,Minor Fault,General Degredation,41625
3451.4,33.77,1004.86,17.27,68.29,13.46,5.27,0.73,58.99,13.17,0.7438,0.0592,0.182,Minor Fault,General Degredation,28233
1428.0,54.35,1691.31,20.48,59.45,24.24,4.127,1.382,50.61,16.59,0.778,0.0419,0.1261,Minor Fault,General Degredation,74288
2632.5,80.03,2502.38,27.62,120.24,32.23,6.032,2.301,44.9,14.77,0.7817,0.0471,0.1513,Major Fault,Thermal Breakdown,14248
3106.6,75.38,2294.49,27.47,123.33,18.14,5.7,2.3,66.37,12.09,0.761,0.0515,0.1435,Major Fault,Thermal Breakdown,11441
2412.7,49.56,1584.39,18.27,80.29,33.3,4.113,1.938,38.77,21.28,0.7992,0.0374,0.1351,Minor Fault,General Degredation,51160
1588.5,37.11,1226.78,14.04,50.67,29.34,3.155,1.389,65.55,10.94,0.8264,0.0336,0.1078,No Fault,Healthy,158981
1608.9,27.25,855.2,13.4,44.25,27.72,3.626,0.764,76.58,10.3,0.7845,0.0419,0.132,Minor Fault,General Degredation,134033
1006.0,69.26,2246.53,22.45,55.04,28.94,4.146,2.458,37.1,7.55,0.8109,0.0323,0.1214,Minor Fault,General Degredation,145738
1724.7,64.18,2092.68,20.84,62.22,24.29,3.538,1.457,63.37,16.37,0.8152,0.0349,0.1255,Minor Fault,General Degredation,97768
2910.4,65.79,2281.02,19.31,77.47,30.1,3.901,1.891,43.25,4.54,0.8668,0.02,0.0867,No Fault,Healthy,192103
1028.3,85.36,2662.37,29.24,58.7,22.2,5.731,2.127,83.85,12.73,0.7798,0.0502,0.1157,Minor Fault,General Degredation,52947
1492.1,62.29,2042.92,20.28,56.32,26.78,4.536,2.088,41.49,7.62,0.8199,0.0311,0.1437,Minor Fault,General Degredation,150254
2806.8,63.42,1872.77,23.85,116.38,28.03,4.955,1.447,50.74,23.78,0.7382,0.0522,0.1516,Major Fault,Thermal Breakdown,12408
3013.2,39.04,1278.51,15.49,66.2,26.33,2.881,1.491,49.3,12.54,0.8187,0.0304,0.1063,Minor Fault,General Degredation,113876
2129.4,84.36,2859.5,25.34,84.0,32.46,4.667,1.865,29.71,9.29,0.8474,0.0264,0.1156,No Fault,Healthy,93730
2784.8,57.54,1958.18,17.79,76.6,29.76,3.649,1.239,20.68,9.91,0.8508,0.0227,0.0967,No Fault,Healthy,152233
1947.5,47.75,1637.04,15.0,43.7,18.1,3.23,1.291,28.99,6.88,0.8571,0.02,0.0989,No Fault,Healthy,603145
1331.8,63.12,1874.94,23.87,62.68,23.43,5.386,2.104,47.82,11.89,0.7426,0.0555,0.1485,Minor Fault,General Degredation,38029
1975.0,90.0,2763.76,29.12,105.7,25.49,5.316,2.24,44.35,9.7,0.7677,0.0477,0.1587,Major Fault,Thermal Breakdown,18085
2465.9,92.03,2953.44,29.09,111.34,27.29,5.588,2.699,42.52,10.08,0.8023,0.0417,0.1497,Major Fault,Thermal Breakdown,21527
3459.7,45.44,1380.92,19.62,97.61,25.04,4.257,1.696,111.71,13.91,0.7597,0.0539,0.1513,Minor Fault,Thermal Breakdown,16606
1085.6,77.63,2568.54,24.03,50.9,27.15,5.419,1.84,48.12,11.96,0.8272,0.0309,0.1307,No Fault,Healthy,186246
2270.0,65.04,2168.48,19.47,72.47,27.05,4.103,1.693,125.78,8.92,0.8336,0.0299,0.1108,Minor Fault,General Degredation,98292
1788.1,74.81,2441.19,25.5,64.43,21.96,5.213,1.719,34.83,8.85,0.8158,0.0415,0.1182,Minor Fault,General Degredation,64628
2272.4,64.15,2170.19,22.38,71.8,28.91,3.998,1.357,40.35,8.62,0.8457,0.0344,0.1235,No Fault,Healthy,75498
964.7,69.22,2167.81,24.35,55.97,31.78,5.252,2.036,46.15,11.76,0.7829,0.0524,0.1394,Minor Fault,General Degredation,53445
1745.2,79.82,2215.29,30.28,107.85,25.65,6.068,2.114,57.05,21.7,0.6938,0.0708,0.1809,Major Fault,Thermal Breakdown,7858
3113.6,33.76,1024.08,16.31,65.6,15.94,4.337,0.815,54.59,11.55,0.7583,0.051,0.1545,Minor Fault,General Degredation,41193
2395.6,65.41,2029.05,22.87,86.57,20.53,3.854,1.973,45.96,8.93,0.7756,0.0432,0.1549,Minor Fault,General Degredation,33014
2116.6,42.46,1372.41,16.37,59.86,28.5,4.129,1.633,46.99,11.79,0.8081,0.0406,0.1433,Minor Fault,General Degredation,77985
1670.9,53.05,1582.73,21.72,56.83,14.25,5.872,1.564,56.25,15.06,0.7459,0.0566,0.1777,Minor Fault,General Degredation,44470
1704.7,60.01,1898.62,21.26,65.75,23.44,4.621,1.589,37.28,10.62,0.7909,0.0408,0.1369,Minor Fault,General Degredation,64067
1934.4,44.88,1406.69,18.0,62.61,25.8,3.383,1.667,102.03,11.58,0.7835,0.0457,0.1468,Minor Fault,General Degredation,56223
3156.0,51.28,1701.17,17.13,71.89,24.0,3.466,2.089,80.7,6.88,0.8294,0.03,0.1224,No Fault,Healthy,98941
3511.5,38.99,1263.08,15.95,72.36,24.47,3.629,0.913,47.22,10.59,0.8099,0.0349,0.134,Minor Fault,General Degredation,72256
2084.4,51.1,1608.9,19.56,56.87,14.66,4.768,1.625,49.17,19.16,0.7871,0.045,0.1346,Minor Fault,General Degredation,70367
1962.1,67.68,2095.56,24.74,83.32,24.18,5.248,1.913,56.89,11.22,0.7741,0.0519,0.141,Minor Fault,General Degredation,24556
3185.7,72.98,2396.89,23.73,119.3,37.12,5.09,1.914,79.45,12.29,0.8211,0.0381,0.1206,Major Fault,Thermal Breakdown,22493
2052.6,48.46,1476.65,18.82,68.08,23.21,3.912,1.369,40.65,13.36,0.7618,0.0448,0.1402,Minor Fault,General Degredation,49630
2390.4,79.92,2685.61,24.97,82.88,23.57,5.01,1.485,48.2,12.48,0.8401,0.0298,0.1269,No Fault,Healthy,75462
1523.5,68.66,2157.26,23.48,68.56,28.24,4.19,1.895,37.4,9.03,0.7855,0.0442,0.1149,Minor Fault,General Degredation,50060
2907.5,81.5,2482.85,28.2,132.28,25.37,5.282,2.471,53.72,20.99,0.7616,0.051,0.1631,Major Fault,Thermal Breakdown,10066
2336.4,33.44,1068.25,13.62,46.22,20.23,3.959,0.795,56.8,24.65,0.7987,0.0405,0.1294,Minor Fault,General Degredation,131430
3084.4,64.67,2075.62,21.91,96.64,23.07,3.677,1.992,54.1,14.34,0.8024,0.0385,0.118,Minor Fault,Thermal Breakdown,33070
3008.0,69.17,2190.67,22.73,109.56,28.38,3.49,1.718,58.28,23.49,0.7918,0.0354,0.1128,Major Fault,Thermal Breakdown,30710
1480.5,34.22,1124.83,13.08,46.01,30.71,3.2,1.523,40.61,9.21,0.8217,0.0355,0.1392,No Fault,Healthy,172787
2832.2,96.21,2927.82,32.11,144.97,24.35,5.637,2.54,72.51,11.53,0.7608,0.0536,0.1579,Major Fault,Thermal Breakdown,7582
3060.1,50.45,1662.82,17.94,80.31,27.13,3.056,1.484,30.9,8.04,0.824,0.0346,0.1115,No Fault,Healthy,59436
1834.5,68.16,2179.22,22.77,85.41,36.19,4.885,1.71,46.48,12.11,0.7993,0.0397,0.1346,Minor Fault,General Degredation,40135
1366.0,73.9,2418.69,22.49,55.3,23.07,4.317,1.664,55.66,6.2,0.8182,0.0307,0.1196,Minor Fault,General Degredation,159638
907.1,61.52,1976.4,21.95,44.89,25.96,3.602,1.875,60.54,10.3,0.8032,0.0395,0.1264,Minor Fault,General Degredation,146510
2117.4,80.79,2464.58,27.81,100.99,26.48,5.683,1.88,65.28,11.65,0.7627,0.05,0.1456,Major Fault,Thermal Breakdown,17957
1851.6,89.93,3102.99,26.95,67.56,22.06,4.353,1.96,27.73,24.64,0.8626,0.0288,0.1173,No Fault,Healthy,121645
2398.3,43.36,1436.4,15.64,59.39,24.86,3.461,2.047,62.87,7.31,0.8283,0.0305,0.0994,No Fault,Healthy,140351
1407.7,61.74,1883.66,23.69,60.56,23.79,4.486,2.356,45.54,12.51,0.7627,0.055,0.1577,Minor Fault,General Degredation,41660
3221.1,73.74,2408.87,22.82,112.71,31.76,3.644,1.859,44.22,10.58,0.8167,0.0347,0.1119,Major Fault,Thermal Breakdown,30240
1595.9,35.5,1074.58,15.9,46.71,21.29,3.964,1.161,54.17,17.21,0.7567,0.0485,0.1581,Minor Fault,General Degredation,89617
1511.4,75.96,2473.23,23.81,74.06,36.13,4.744,1.774,72.58,11.42,0.8139,0.0352,0.1251,Minor Fault,General Degredation,67766
2197.9,85.6,2830.68,26.12,70.72,10.82,5.06,2.438,28.03,8.69,0.8267,0.0324,0.1027,No Fault,Healthy,87903
2246.9,79.26,2272.78,28.98,126.0,30.86,5.745,2.512,52.79,19.18,0.7169,0.0625,0.164,Major Fault,Thermal Breakdown,7530
1480.7,66.58,2141.02,22.3,59.07,22.55,4.181,1.303,33.42,22.7,0.804,0.038,0.1224,Minor Fault,General Degredation,91502
1634.0,83.09,2591.39,27.69,81.52,26.96,4.853,2.081,84.72,10.0,0.7797,0.0467,0.156,Minor Fault,General Degredation,31781
1358.2,65.36,2100.84,21.64,59.58,26.09,4.872,1.458,36.89,10.29,0.8035,0.0388,0.1288,Minor Fault,General Degredation,86163
2839.8,40.21,1308.9,15.86,64.91,25.43,4.108,1.507,48.45,12.71,0.8139,0.0381,0.1358,Minor Fault,General Degredation,75401
2979.2,52.17,1593.12,20.84,90.02,19.08,4.327,1.883,59.55,16.54,0.7634,0.0526,0.1657,Minor Fault,General Degredation,20533
2148.3,56.17,1819.92,19.31,71.69,28.08,4.17,2.747,69.25,26.33,0.8101,0.0363,0.1221,Minor Fault,General Degredation,68148
2828.0,59.04,1939.08,19.25,89.43,33.4,3.466,1.757,73.17,10.41,0.8211,0.0304,0.1409,Minor Fault,General Degredation,62454
2887.0,58.59,1899.46,19.82,95.31,36.03,4.08,1.621,76.3,7.83,0.8105,0.0372,0.1311,Minor Fault,Thermal Breakdown,36772
1273.3,54.93,1766.9,19.9,57.34,32.82,3.786,1.447,48.94,10.54,0.8042,0.0406,0.1301,Minor Fault,General Degredation,84991
3508.7,63.28,2050.9,21.2,85.29,5.91,3.487,2.326,37.35,11.8,0.8102,0.0353,0.1319,Minor Fault,General Degredation,50905
3116.8,82.56,2701.03,25.84,107.54,21.97,4.598,1.89,44.6,11.76,0.8179,0.0335,0.1197,Major Fault,Thermal Breakdown,35411
1452.1,63.21,2146.45,20.35,55.17,27.09,4.057,1.148,66.66,10.37,0.8489,0.0274,0.1107,No Fault,Healthy,201715
1402.6,69.43,2306.96,23.06,60.32,29.13,4.176,2.175,198.78,9.42,0.8307,0.0347,0.0987,Minor Fault,Bronze Flaking,105116
1239.3,27.09,949.9,11.23,33.14,25.64,2.793,1.177,30.58,7.33,0.8766,0.0255,0.094,No Fault,Healthy,645296
1273.6,61.89,2075.79,20.19,52.47,28.3,4.486,1.323,42.41,9.62,0.8385,0.0303,0.115,No Fault,Healthy,182459
2920.0,76.3,2363.07,26.5,120.66,26.24,4.963,2.411,55.54,11.74,0.7742,0.0478,0.1444,Major Fault,Thermal Breakdown,13751
2168.1,78.7,2381.23,26.41,103.71,25.35,5.386,2.248,63.55,11.62,0.7564,0.0506,0.1609,Major Fault,Thermal Breakdown,16747
3013.9,77.18,2531.84,25.05,106.12,28.94,4.922,2.208,42.16,8.74,0.8201,0.0404,0.1308,Major Fault,Thermal Breakdown,25089
2914.9,64.55,2257.53,19.06,74.4,27.62,4.082,1.708,25.3,17.21,0.8743,0.0249,0.1011,No Fault,Healthy,134152
2532.5,66.21,2171.76,21.16,81.36,21.54,3.994,1.892,40.39,8.51,0.82,0.0352,0.1214,No Fault,Healthy,56183
2753.2,49.91,1498.58,19.58,88.05,23.48,3.62,1.703,55.75,14.54,0.7507,0.0514,0.1509,Minor Fault,General Degredation,22718
949.6,72.68,2222.36,25.01,62.67,28.36,5.016,2.119,44.41,9.58,0.7645,0.0445,0.1311,Minor Fault,General Degredation,59218
1741.8,49.99,1679.65,16.15,61.45,37.55,4.28,2.375,49.13,6.6,0.84,0.0282,0.1101,No Fault,Healthy,153361
2622.1,70.21,2141.34,23.9,109.96,29.63,5.337,1.636,38.51,11.19,0.7624,0.0481,0.121,Major Fault,Thermal Breakdown,16574
925.2,60.62,2011.82,20.87,41.93,24.36,4.046,1.755,33.45,7.45,0.8296,0.0362,0.12,No Fault,Healthy,200038
989.0,60.22,1970.52,19.76,39.66,19.54,3.693,1.864,40.08,10.09,0.818,0.0337,0.1307,Minor Fault,General Degredation,257928
3200.1,75.02,2388.93,25.07,112.92,20.93,4.909,1.546,104.66,10.4,0.7961,0.0433,0.1218,Major Fault,Thermal Breakdown,19255
2746.9,68.42,2214.56,22.46,86.87,20.53,4.257,1.704,39.29,17.11,0.8092,0.0391,0.1182,Minor Fault,General Degredation,39918
1616.5,64.24,1852.45,24.39,80.13,22.99,5.173,1.446,86.03,13.02,0.7209,0.0575,0.1603,Minor Fault,General Degredation,21847
2757.5,52.53,1630.28,20.14,82.19,20.03,4.835,1.852,53.66,24.78,0.7758,0.047,0.1574,Minor Fault,General Degredation,30787
3039.6,84.03,2711.28,27.25,110.59,19.56,5.545,2.18,49.47,9.82,0.8066,0.0393,0.1167,Major Fault,Thermal Breakdown,24287
1728.3,64.99,2046.63,23.11,69.19,23.59,4.248,2.29,61.49,12.7,0.7872,0.0463,0.1316,Minor Fault,General Degredation,44857
997.3,71.21,2304.33,23.09,55.18,28.61,3.549,1.822,35.28,12.17,0.809,0.031,0.0998,Minor Fault,General Degredation,157334
3418.5,61.21,1887.31,23.09,119.17,28.61,5.872,1.618,55.21,12.66,0.7708,0.0556,0.1578,Major Fault,Thermal Breakdown,10430
1832.0,49.59,1549.16,19.27,57.25,18.85,4.359,1.44,54.35,11.44,0.7809,0.0439,0.1252,Minor Fault,General Degredation,72985
1187.5,65.32,1835.71,26.52,69.49,27.51,4.889,1.675,74.15,18.55,0.7025,0.0627,0.1578,Minor Fault,General Degredation,24141
2228.0,51.06,1687.32,17.18,66.48,29.15,4.026,1.972,29.85,8.24,0.8261,0.0327,0.1122,No Fault,Healthy,97656
2974.9,66.57,2314.34,18.83,78.28,26.87,4.33,1.706,25.16,4.85,0.8692,0.02,0.0897,No Fault,Healthy,188102
1498.4,11.02,354.39,7.79,15.32,13.14,1.802,1.76,42.16,15.72,0.8039,0.0377,0.12,Minor Fault,General Degredation,1381408
1627.6,53.99,1878.34,15.23,49.42,26.22,4.836,1.801,55.88,13.55,0.8698,0.02,0.0904,No Fault,Healthy,471550
1555.3,59.78,1755.77,24.6,71.68,23.8,4.331,1.587,70.57,16.82,0.7342,0.063,0.1735,Minor Fault,General Degredation,22645
3577.5,45.68,1445.48,17.12,92.66,26.91,4.386,1.336,72.23,8.29,0.791,0.0394,0.1204,Minor Fault,General Degredation,34752
1433.0,65.46,2264.25,20.22,55.9,28.9,2.983,1.888,34.91,9.16,0.8648,0.027,0.0992,No Fault,Healthy,202404
2453.9,53.67,1784.77,18.89,70.46,26.82,4.013,1.712,33.02,7.29,0.8314,0.034,0.1159,No Fault,Healthy,80270
3398.2,59.91,2072.06,17.95,74.73,26.57,3.47,2.384,46.37,10.48,0.8646,0.0237,0.099,No Fault,Healthy,146888
1296.6,51.73,1705.99,18.38,48.26,23.3,4.069,1.469,56.95,6.96,0.8245,0.0306,0.0954,No Fault,Healthy,211377
3521.3,74.58,2225.81,27.71,155.17,29.26,5.457,1.826,60.16,17.95,0.7461,0.0566,0.1514,Major Fault,Thermal Breakdown,5921
3458.2,68.19,2187.39,23.56,116.39,29.16,5.401,1.512,58.26,9.78,0.802,0.045,0.1385,Major Fault,Thermal Breakdown,16787
3288.3,64.47,2029.0,23.58,111.16,24.18,4.716,1.826,80.21,12.92,0.7868,0.0458,0.1503,Major Fault,Thermal Breakdown,17726
1479.3,60.93,1892.17,21.68,69.88,28.88,4.053,2.104,57.5,9.37,0.7764,0.0432,0.1407,Minor Fault,General Degredation,50527
2611.9,97.96,3070.94,29.62,141.18,32.1,4.93,2.892,32.22,21.43,0.7837,0.0402,0.141,Major Fault,Thermal Breakdown,14281
2954.4,57.64,1924.94,18.92,76.03,20.87,2.838,1.818,24.27,10.4,0.8349,0.0255,0.109,No Fault,Healthy,122529
3562.3,49.55,1592.02,19.64,94.96,25.83,4.152,1.329,52.86,14.8,0.8033,0.0429,0.1272,Minor Fault,General Degredation,27791
1387.1,42.4,1200.24,20.8,63.01,30.58,4.059,1.556,66.86,18.31,0.7076,0.0633,0.1732,Minor Fault,General Degredation,28997
2968.3,73.58,2260.46,25.99,118.02,24.38,4.307,1.923,41.42,10.09,0.768,0.0496,0.1369,Major Fault,Thermal Breakdown,13355
1814.8,84.47,2693.31,28.23,85.64,29.6,4.92,2.392,63.03,10.31,0.7971,0.0438,0.1545,Minor Fault,General Degredation,32840
1374.2,47.28,1535.17,17.48,48.26,23.3,4.279,1.69,93.93,15.35,0.8118,0.0376,0.1224,Minor Fault,General Degredation,139779
2037.7,55.73,1802.44,18.51,67.37,27.33,4.253,1.784,30.82,12.85,0.8086,0.0324,0.1034,Minor Fault,General Degredation,96644
3043.4,54.61,1473.33,24.12,137.44,34.03,5.377,1.831,70.78,16.61,0.6745,0.074,0.2053,Major Fault,Thermal Breakdown,4566
2155.1,58.14,1803.44,21.64,75.66,25.66,4.788,1.449,42.37,9.58,0.7755,0.0478,0.1301,Minor Fault,General Degredation,35121
2351.3,33.48,1065.82,14.97,52.04,18.06,3.855,0.665,44.04,16.58,0.7958,0.0403,0.1263,Minor Fault,General Degredation,104870
3586.9,72.1,2371.55,23.56,115.7,28.65,5.01,1.766,34.29,10.99,0.8223,0.0378,0.1198,Major Fault,Thermal Breakdown,24101
1977.6,77.85,2576.55,23.66,71.58,23.37,4.098,1.647,31.13,10.01,0.8274,0.0312,0.1306,No Fault,Healthy,92557
2561.6,31.43,944.07,15.89,56.01,18.7,4.071,1.908,51.16,14.6,0.7509,0.0556,0.1579,Minor Fault,General Degredation,47436
1886.2,86.37,2751.16,27.22,88.74,25.57,5.156,2.217,37.18,22.33,0.7963,0.0426,0.1438,Minor Fault,General Degredation,32177
1960.5,84.26,2619.69,28.5,100.48,27.69,4.915,2.641,38.57,14.72,0.7772,0.0459,0.1407,Major Fault,Thermal Breakdown,21735
2778.2,13.95,469.97,7.89,44.78,31.65,3.316,1.109,27.67,17.49,0.8421,0.0279,0.0929,No Fault,Healthy,295123
3432.3,27.4,853.34,13.56,49.99,14.27,2.819,1.244,37.16,10.75,0.7786,0.0454,0.1507,Minor Fault,General Degredation,89567
2364.4,58.01,1902.66,20.44,74.13,26.79,3.742,1.656,75.53,14.12,0.82,0.0397,0.1421,No Fault,Healthy,53201
2974.7,79.74,2544.18,26.43,130.48,38.07,5.137,2.043,47.95,9.71,0.7976,0.0438,0.1481,Major Fault,Thermal Breakdown,13993
1140.9,64.35,2145.11,21.96,46.22,22.8,3.82,3.016,30.65,10.25,0.8334,0.037,0.1171,No Fault,Healthy,157527
1470.1,60.32,1936.41,20.78,61.61,27.98,4.335,1.79,37.03,9.32,0.8025,0.0389,0.1208,Minor Fault,General Degredation,80235
2255.8,68.6,2097.05,23.64,86.61,23.33,4.32,1.958,44.79,26.55,0.7642,0.045,0.1648,Minor Fault,General Degredation,30569
954.0,47.88,1552.76,16.31,43.23,25.99,3.782,1.209,26.57,9.28,0.8108,0.0306,0.1015,Minor Fault,General Degredation,263476
1582.7,79.16,2600.36,23.7,66.4,21.7,4.905,1.988,33.84,10.98,0.8212,0.0301,0.1246,No Fault,Healthy,115348
2297.0,58.45,2027.31,17.99,54.48,20.62,2.896,1.339,117.01,5.69,0.8672,0.0224,0.0888,No Fault,Healthy,309580
940.4,35.5,1140.92,15.0,39.77,24.44,4.117,1.271,54.64,16.41,0.8034,0.0414,0.1175,Minor Fault,General Degredation,169897
